row_index,status,prompt,width,height,num_frames,frame_rate,seed,mode,image_prompt,image_prompts,image,extra_body_image,video_id,output_path,error_message,duration_seconds
40,success,一个月后滤网只收集到不足一千克的物质其中水含量不到百分之三十萧宇无奈地摇头叹气,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2E1YTc3ZjQ5OTU3ZDc0ODY2M2FjYTIwYjA2ODZhNGVhM2RlOWE0NWM4OWExZWMxNQ==,chapter1_output\0040_一个月后滤网只收集到不足一千克的物质其中_20260614_021415.mp4,,581.1
41,success,萧宇在航行中找到了天苑四恒星那颗距离太阳最近拥有行星的恒星发出温暖的金色光芒,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzFiNDgzNTU3ZWNmMjg0OGJkMDIyMzUyZDhkMDQzOTI5MWU1ZWZlYzJkZmY0N2VkYQ==,chapter1_output\0041_萧宇在航行中找到了天苑四恒星那颗距离太阳_20260614_021508.mp4,,625.1
42,success,萧宇望着天苑四的方向默默许愿希望能成功获取液氢液氧完成人类第一次恒星际航行,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzc2ZDFhYTRjNzUzMjVhMTlkYjkzYTJkZWQ1OTAzNzgzYTc1ZDE1MTZjYjA0YTc1ZQ==,chapter1_output\0042_萧宇望着天苑四的方向默默许愿希望能成功获_20260614_021259.mp4,,465.8
43,success,飞船穿越密集的小行星带周围无数岩石碎片在舷窗外飞速掠过萧宇紧张操控规避机动,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzc0YTk3OWMzZThmMjUxMDIwN2U4MGQzNTBiNjM0OTdkZmM5ZWY3MmVjNGVjOWY5YQ==,chapter1_output\0043_飞船穿越密集的小行星带周围无数岩石碎片在_20260614_021504.mp4,,561.3
44,success,两个月后飞船接近地球轨道这里现在是彗星聚集的地方大量蒸发的水分子形成巨大的水汽云,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/46064c6c587240839d853826b2f85928.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzA4NjlmMWU5ODc4MjhmYTI2YmVkNTZhMWQ3OTdhNjc3NThmZTE4MmJhZGViYmJmMw==,chapter1_output\0044_两个月后飞船接近地球轨道这里现在是彗星聚_20260614_021026.mp4,,318.9
45,success,萧宇操控飞船展开巨大收集装置从彗星蒸汽云中收集水分太阳能电离器准备将水电离成液氢和液氧,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzlkOTU5Y2MyZmZiOTEwOWY3NjIyZTRhNTNiODZkZGQ2NDVhYjEyZDZiMTAzODhmMQ==,chapter1_output\0045_萧宇操控飞船展开巨大收集装置从彗星蒸汽云_20260614_021040.mp4,,300.3
46,success,收集工作极其艰难萧宇的飞船在彗星云中穿梭数日收集到的水量杯水车薪但他眼神中透着坚韧,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzJhMDZkZTFmODIxY2Y2Y2Y4MjFiMzM0NGMyOTVjNmU4YzI3YWExYjQ5MWY1MzVkNg==,chapter1_output\0046_收集工作极其艰难萧宇的飞船在彗星云中穿梭_20260614_021047.mp4,,304.8
47,success,飞船借助太阳引力加速后以二十六公里每秒的极速向外太阳系飞去朝着木星方向飞驰,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2IzNGFlN2RiMGYzOGUzZmQzMDIyZTVkMDg0ODE1ZmRmNDBjODhhZGJhZGU4MjQzNg==,chapter1_output\0047_飞船借助太阳引力加速后以二十六公里每秒的_20260614_021515.mp4,,603.4
48,success,飞船接近木星巨大的身影在前方占据整个视野萧宇的飞船从数千万公里外掠过木星引力加速,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2M1MDBjYWUxNjA4NDY2Y2UwMTVlOTM3M2UwZDhjZjQ4MDFlNzIzODEwODQ5MTJjMQ==,chapter1_output\0048_飞船接近木星巨大的身影在前方占据整个视野_20260614_021445.mp4,,576.6
49,success,萧宇继续向土星方向前进现在装载着充足燃料可控核聚变技术终于研究成功,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzVhY2Q4ZjIzZTc5ZDczOGY1YjlmMjMyMGNiMmNkMWIzOGZkNzE1ZmQ1MDIzNmMxNw==,chapter1_output\0049_萧宇继续向土星方向前进现在装载着充足燃料_20260614_021521.mp4,,604.9
50,success,萧宇修复受损飞船材料加工间日夜不停运转机械臂焊接修补船体上的破洞新设备被一一制造,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2U1MmRmYWU2NzExNWNhNGJmNDM4YWNlZWI2ZjNiZTY3NjEzNjQxMTUxM2U3NGQ4ZQ==,chapter1_output\0050_萧宇修复受损飞船材料加工间日夜不停运转机_20260614_021059.mp4,,313.2
51,success,萧宇在观察舱内望着远方土星的六边形风暴和美丽光环心中盘算着征服宇宙计划,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzJkYWU3YTI4MTdkYWU2OGRiMjllM2IzOGYxYzlmMzE2YWQ0NjhlNjFiY2M1MDcyMQ==,chapter1_output\0051_萧宇在观察舱内望着远方土星的六边形风暴和_20260614_021430.mp4,,522.7
52,success,萧宇开始规划建造庞大星际舰队全息屏幕展示舰队蓝图从护卫舰到主力战舰再到巨型母舰,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/ebd5e7b43b60406889fee32bf7532cbd.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzE3MzU3N2QzN2NlNmExNWUyYjQ1NDA1OWI4MmQ4MjA1YzczMDcxODQ1ZTRiYmZhNw==,chapter1_output\0052_萧宇开始规划建造庞大星际舰队全息屏幕展示_20260614_021306.mp4,,448.5
53,success,星际舰队集结完毕数百艘战舰在太空中排列成宏大战斗阵列萧宇站在旗舰指挥舰上准备驶向银河,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2RiMWMwMzIyY2JlZWI5YzJmM2VlYTQ4YjBiYjlhMTcyMzQ1ZmUwMWEwZTc2ZTNhZg==,chapter1_output\0053_星际舰队集结完毕数百艘战舰在太空中排列成_20260614_021035.mp4,,295.9
54,success,飞船穿越小行星带周围无数岩石碎片飞速掠过萧宇操控飞船在密集陨石中精准穿行,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzQ4NjU1NjYyNDZmZDU0ODRjMThjYzE4NDY4ZTBiYWQzMzlmZTgzODZhNjBmM2QyMA==,chapter1_output\0054_飞船穿越小行星带周围无数岩石碎片飞速掠过_20260614_021529.mp4,,588.9
55,success,飞船采集小行星矿物资源机械臂捕获富含铁镍的金属小行星拖入材料储藏间,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2U4YjQ0ZjA0ZDNiNDE3YmExYzQ2OTMyNDA0YjVjNDc5OTVjNjkwMWNmZGQ0ZWI5NQ==,chapter1_output\0055_飞船采集小行星矿物资源机械臂捕获富含铁镍_20260614_021534.mp4,,563.6
56,success,萧宇在实验室中完善可控核聚变技术磁场约束理论趋于完善核聚变反应堆即将建成,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2Q5ODlhNzFhZmEyZjk0ODEyNDFlZjE5MmFjN2Q4Y2NlY2Y3Nzc1NmJkNDM1NjllNA==,chapter1_output\0056_萧宇在实验室中完善可控核聚变技术磁场约束_20260614_021548.mp4,,514.0
57,success,可控核聚变反应堆首次启动耀眼蓝色等离子环在磁场约束下稳定燃烧释放无穷能量,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvX2Y3Zjk1NjUxMTM5YjFmOGJjYThkYWIwNTEwNTlkMzBmZTkxNmJjMDZmNTJjMjkxOQ==,chapter1_output\0057_可控核聚变反应堆首次启动耀眼蓝色等离子环_20260614_021540.mp4,,571.0
58,success,萧宇站在反应堆前感受手上传来的无限能源力量星际航行的最大桎梏已被打破,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzcwODE3NDM4NGZlZTljYjk2MmI3NjRjZWZlZjAyYzFkYmE0NjI5MmY2NTI0YWQ1Ng==,chapter1_output\0058_萧宇站在反应堆前感受手上传来的无限能源力_20260614_021553.mp4,,546.2
59,success,萧宇大规模建造星际战舰材料加工间日夜不停运转一艘又一艘战舰在太空中组装完毕,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzM5NjI3YjYzOTE0MjlmYzJmOWJiMDc4ODU0MTRkYWUxNzk4YTk4M2NhOTFlYzdmYg==,chapter1_output\0059_萧宇大规模建造星际战舰材料加工间日夜不停_20260614_021230.mp4,,371.8
60,success,星际舰队集结在群星之间数百艘战舰引擎蓝色火焰如星河闪烁萧宇准备征服星辰大海,,,81,24,42,,,,https://platform-outputs.agnes-ai.space/images/text-to-image/2026/06/b3664d00eb37442bbfa1ca28f32a5328.png,,video_bGl0ZWxsbTpjdXN0b21fbGxtX3Byb3ZpZGVyOm9wZW5haTttb2RlbF9pZDphZ25lcy12aWRlby12Mi4wO3ZpZGVvX2lkOnZpZGVvXzliOTg0NGZiNjk5YjE0NGZjYThmZTUxMzBlNWJkNWMyY2Q2MTM5NTMzMWFjOTQ1OA==,chapter1_output\0060_星际舰队集结在群星之间数百艘战舰引擎蓝色_20260614_021215.mp4,,392.2
